id,upc,maquina_id,Material,multiplicador,multiplicador_socio,texto,descargada,cancelado,created_at,updated_at,deleted_at,imagen,active
ID8410297012105,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ASTURIANA DESNATA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297113628,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ASTURIANA DESNATA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297113680,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ASTURIANA DESNATA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297113666,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ASTURIANA ENTERA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297112041,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ASTURIANA ENTERA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297113604,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ASTURIANA ENTERA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297113611,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ASTURIANA SEMI LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297113673,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ASTURIANA SEMI LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297012150,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ASTURIANA SEMI LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297115769,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE TE AYUDA 1%MG CLAS LTR.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8437011521002,8440000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE LAR ENTERA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8437011521057,8440000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE LAR DESNATADA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8437011521040,8440000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE LAR DESNATADA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8437011521033,8440000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE LAR SEMI LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8437011521026,8440000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE LAR SEMI LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128773946,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL ENTERA PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128758547,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL ENTERA PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297110214,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL ENTERA PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128773939,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL ENTERA PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128773953,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL SEMI PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128773960,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL SEMI PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297110238,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL SEMI PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128758554,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL SEMI PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297110221,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL DESNAT.PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128773977,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL DESNAT.PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128773984,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL DESNAT.PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128758561,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL DESNAT.PACK 7+1 LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297110979,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,"LECHE CLAS ENTERA 2,200 LITROS",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024830401,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA  ALTEZA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833785,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA  ALTEZA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024830418,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA  ALTEZA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161704,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRA ALPRO LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161711,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA AVENA ALPRO LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128169916,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRAS VIVESOY LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128670245,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRAS VIVESOY LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128670238,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRAS VIVESOY LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128759704,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRAS VIVESOY LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128759711,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRAS VIVESOY LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297110795,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,"LECHE ASTURIANA 0,0%  1/500 L",0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128173456,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA VIVESOY NATURAL LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128650315,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA VIVESOY NATURAL LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128173470,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA VIVESOY LIGERA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128660031,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA VIVESOY LIGERA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297110986,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,LECHE CLAS SEMI 2/200 LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833600,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA AVENA ALTEZA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833693,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA AVENA ALTEZA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833754,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA AVENA ALTEZA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297961885,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRAS S/AZUCAR ALPRO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161889,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRAS S/AZUCAR ALPRO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833624,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ARROZ ALTEZA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833686,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ARROZ ALTEZA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833860,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ARROZ ALTEZA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128769765,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VIVESOY FUSION F.SECOS L.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128759438,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VIVESOY FUSION F.SECOS L.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128769758,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,VIVESOY FUSION F.SECOS L.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161988,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA AVENA S/AZUCAR ALPRO LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297961984,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA AVENA S/AZUCAR ALPRO LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411700002218,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA LACTEA OMEGA-3 S/LACTOSA PULEVA L,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411700002201,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA LACTEA OMEGA-3 S/LACTOSA PULEVA L,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833563,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA ENTERA ALTEZA ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833570,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA ENTERA ALTEZA ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834157,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA ENTERA ALTEZA ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834324,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA ENTERA ALTEZA ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410285100074,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE MAÑANAS LIGERAS SEMI LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410285600079,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE MAÑANAS LIGERAS SEMI LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411700001600,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE MAÑANAS LIGERAS SEMI LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411700001617,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE MAÑANAS LIGERAS SEMI LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8414700011211,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE MAÑANAS LIGERAS DESNATADA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411700001624,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE MAÑANAS LIGERAS DESNATADA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411700001631,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE MAÑANAS LIGERAS DESNATADA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128750039,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SEMI S/LACTOSA PASCUAL LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128750008,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SEMI S/LACTOSA PASCUAL LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833457,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA SEMI ALTEZA Ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833303,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA SEMI ALTEZA Ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834164,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA SEMI ALTEZA Ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834362,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA SEMI ALTEZA Ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024832481,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA  DESNATADA ALTEZA ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834171,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA  DESNATADA ALTEZA ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834294,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA  DESNATADA ALTEZA ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024832474,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE SIN LACTOSA  DESNATADA ALTEZA ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834140,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024831514,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834287,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024832252,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024832122,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024832153,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID848002480297,848000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833259,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024831545,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834355,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024831538,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024832146,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024834133,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024831491,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024832115,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833242,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024832245,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024820280,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE ALTEZA SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128010188,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128010171,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL SEMI CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128010195,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128010201,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,LECHE PASCUAL DESNATA CALCIO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161315,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,ALPRO SOJA CLAS ORIGINAL LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161407,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,ALPRO SOJA CLAS LIGERA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297961403,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,ALPRO SOJA CLAS LIGERA LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161476,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,ALPRO SOJA CLAS CHOCO LITRO,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128169947,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA AVENA VIVESOY LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410128670269,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA AVENA VIVESOY LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161780,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA COCO C/ARROZ ALPRO LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161728,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ARROZ CON CALCIO ALPRO Ltr,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833778,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA 0%AZUCAR ALTEZA L.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024830449,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA 0%AZUCAR ALTEZA L.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297961946,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA S/AZUCAR ALPRO LTR.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297161940,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA S/AZUCAR ALPRO LTR.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833891,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRA 0%AZUC.ALTEZA L.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833594,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRA 0%AZUC.ALTEZA L.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833679,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA ALMENDRA 0%AZUC.ALTEZA L.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297162138,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA/PROTEINA ALPRO LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297962134,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA SOJA/PROTEINA ALPRO LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8432425018520,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA BEGETAL AVENA KAIKU LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8432425018506,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA BEGETAL ALMENDRA KAIKU LTR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480024833587,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brick,12.5,25,BEBIDA AVENA 0%AZUC.ALTEZA LTR.,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8435257045672,8440000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella Yogurt,12.5,25,KEFIR NATURAL NESTLE 500 GRS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410500011871,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella Yogurt,12.5,25,KEFIR NATURAL NESTLE 500 GRS,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID0000084105113,84105113,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella Yogurt,12.5,25,Y.ACTIVIA BEBER FRESA/KIWI 280 GR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410500001902,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella Yogurt,12.5,25,Y.ACTIVIA BEBER FRESA/KIWI 280 GR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID0000084105813,84105813,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella Yogurt,12.5,25,Y.ACTIVIA BEBER FRESA/KIWI 280 GR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410500022273,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella Yogurt,12.5,25,Y.ACTIVIA BEBER FRESA/KIWI 280 GR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410500022211,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella Yogurt,12.5,25,DANONE BEBER NATURAL AZUCARADO 280 GR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8410297173462,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella Yogurt,12.5,25,DANONE BEBER NATURAL AZUCARADO 280 GR,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
